Data,Sabor,Local de venda,Preço,Tamanho,Vendas
2023-02-26,Chocolate,Praia,7.47,250g,44
2023-02-26,Chocolate,Praia,11.2,500g,19
2023-02-26,Chocolate,Praia,20.68,1kg,11
2023-02-26,Chocolate,Cidade,3.3,Casquinha,35
2023-02-26,Chocolate,Cidade,6.51,250g,32
2023-02-26,Chocolate,Cidade,12.02,500g,24
2023-02-26,Chocolate,Cidade,20.7,1kg,20
2023-02-26,Morango,Supermercado,3.59,Casquinha,24
2023-02-26,Morango,Supermercado,7.06,250g,28
2023-02-26,Morango,Supermercado,11.73,500g,30
2023-02-26,Morango,Supermercado,18.51,1kg,0
2023-02-26,Morango,Shopping,3.4,Casquinha,28
2023-02-26,Morango,Shopping,7.55,250g,17
2023-02-26,Morango,Shopping,11.96,500g,14
2023-02-26,Morango,Shopping,18.46,1kg,3
2023-02-26,Morango,Praia,3.29,Casquinha,41
2023-02-26,Morango,Praia,7.43,250g,23
2023-02-26,Morango,Praia,12.21,500g,11
2023-02-26,Morango,Praia,19.38,1kg,22
2023-02-26,Morango,Cidade,3.74,Casquinha,47
2023-02-26,Morango,Cidade,6.75,250g,24
2023-02-26,Morango,Cidade,11.61,500g,27
2023-02-26,Morango,Cidade,18.92,1kg,21
2023-02-26,Creme,Supermercado,3.83,Casquinha,43
2023-02-26,Creme,Supermercado,7.65,250g,26
2023-02-26,Creme,Supermercado,11.77,500g,16
2023-02-26,Creme,Supermercado,19.16,1kg,8
2023-02-26,Creme,Shopping,3.45,Casquinha,17
2023-02-26,Creme,Shopping,6.98,250g,17
2023-02-26,Creme,Shopping,11.82,500g,23
2023-02-26,Creme,Shopping,18.74,1kg,24
2023-02-26,Creme,Praia,3.29,Casquinha,26
2023-02-26,Creme,Praia,7.22,250g,18
2023-02-26,Creme,Praia,13.19,500g,30
2023-02-26,Creme,Praia,19.64,1kg,30
2023-02-26,Creme,Cidade,3.37,Casquinha,9
2023-02-26,Creme,Cidade,7.38,250g,19
2023-02-26,Creme,Cidade,11.12,500g,22
2023-02-26,Creme,Cidade,18.5,1kg,17
2023-02-26,Limão,Supermercado,3.83,Casquinha,4
2023-02-26,Limão,Supermercado,7.11,250g,14
2023-02-26,Limão,Supermercado,11.81,500g,8
2023-02-26,Limão,Supermercado,20.66,1kg,0
2023-02-26,Limão,Shopping,3.2,Casquinha,26
2023-02-26,Limão,Shopping,6.39,250g,26
2023-02-26,Limão,Shopping,13.12,500g,11
2023-02-26,Limão,Shopping,21.11,1kg,4
2023-02-26,Limão,Praia,3.7,Casquinha,26
2023-02-26,Limão,Praia,6.97,250g,26
2023-02-26,Limão,Praia,10.91,500g,0
2023-02-26,Limão,Praia,21.09,1kg,24
2023-02-26,Limão,Cidade,3.43,Casquinha,14
2023-02-26,Limão,Cidade,6.49,250g,18
2023-02-26,Limão,Cidade,11.14,500g,12
2023-02-26,Limão,Cidade,21.18,1kg,2
2023-02-26,Uva,Supermercado,3.58,Casquinha,31
2023-02-26,Uva,Supermercado,6.78,250g,17
2023-02-26,Uva,Supermercado,11.67,500g,19
2023-02-26,Uva,Supermercado,18.65,1kg,0
2023-02-26,Uva,Shopping,3.16,Casquinha,18
2023-02-26,Uva,Shopping,7.15,250g,10
2023-02-26,Uva,Shopping,12.68,500g,6
2023-02-26,Uva,Shopping,20.87,1kg,26
2023-02-26,Uva,Praia,3.73,Casquinha,9
2023-02-26,Uva,Praia,6.61,250g,0
2023-02-26,Uva,Praia,11.89,500g,6
2023-02-26,Uva,Praia,19.5,1kg,15
2023-02-26,Uva,Cidade,3.75,Casquinha,43
2023-02-26,Uva,Cidade,7.51,250g,22
2023-02-26,Uva,Cidade,11.98,500g,2
2023-02-26,Uva,Cidade,18.71,1kg,8
2023-03-05,Chocolate,Supermercado,3.43,Casquinha,47
2023-03-05,Chocolate,Supermercado,7.66,250g,29
2023-03-05,Chocolate,Supermercado,12.84,500g,24
2023-03-05,Chocolate,Supermercado,20.76,1kg,17
2023-03-05,Chocolate,Shopping,3.43,Casquinha,40
2023-03-05,Chocolate,Shopping,7.2,250g,24
2023-03-05,Chocolate,Shopping,11.67,500g,30
2023-03-05,Chocolate,Shopping,20.53,1kg,16
2023-03-05,Chocolate,Praia,3.43,Casquinha,46
2023-03-05,Chocolate,Praia,7.67,250g,29
2023-03-05,Chocolate,Praia,11.85,500g,27
2023-03-05,Chocolate,Praia,21.54,1kg,0
2023-03-05,Chocolate,Cidade,3.57,Casquinha,33
2023-03-05,Chocolate,Cidade,6.34,250g,45
2023-03-05,Chocolate,Cidade,13.03,500g,32
2023-03-05,Chocolate,Cidade,20.4,1kg,22
2023-03-05,Morango,Supermercado,3.24,Casquinha,38
2023-03-05,Morango,Supermercado,6.79,250g,24
2023-03-05,Morango,Supermercado,12.88,500g,17
2023-03-05,Morango,Supermercado,19.4,1kg,8
2023-03-05,Morango,Shopping,3.19,Casquinha,29
2023-03-05,Morango,Shopping,7.47,250g,20
2023-03-05,Morango,Shopping,10.95,500g,27
2023-03-05,Morango,Shopping,20.58,1kg,28
2023-03-05,Morango,Praia,3.41,Casquinha,48
2023-03-05,Morango,Praia,7.44,250g,21
2023-03-05,Morango,Praia,11.13,500g,7
2023-03-05,Morango,Praia,18.67,1kg,17
2023-03-05,Morango,Cidade,3.66,Casquinha,20
2023-03-05,Morango,Cidade,6.73,250g,26
2023-03-05,Morango,Cidade,13.12,500g,42
2023-03-05,Morango,Cidade,19.51,1kg,7
2023-03-05,Creme,Supermercado,3.2,Casquinha,43
2023-03-05,Creme,Supermercado,6.7,250g,3
2023-03-05,Creme,Supermercado,12.84,500g,12
2023-03-05,Creme,Supermercado,18.5,1kg,1
2023-03-05,Creme,Shopping,3.43,Casquinha,19
2023-03-05,Creme,Shopping,7.06,250g,0
2023-03-05,Creme,Shopping,11.46,500g,27
2023-03-05,Creme,Shopping,19.26,1kg,43
2023-03-05,Creme,Praia,3.73,Casquinha,13
2023-03-05,Creme,Praia,7.63,250g,29
2023-03-05,Creme,Praia,12.83,500g,4
2023-03-05,Creme,Praia,20.65,1kg,6
2023-03-05,Creme,Cidade,3.84,Casquinha,36
2023-03-05,Creme,Cidade,6.76,250g,22
2023-03-05,Creme,Cidade,11.78,500g,18
2023-03-05,Creme,Cidade,21.93,1kg,15
2023-03-05,Limão,Supermercado,3.69,Casquinha,36
2023-03-05,Limão,Supermercado,7.56,250g,0
2023-03-05,Limão,Supermercado,12.12,500g,7
2023-03-05,Limão,Supermercado,20.07,1kg,0
2023-03-05,Limão,Shopping,3.22,Casquinha,14
2023-03-05,Limão,Shopping,6.87,250g,16
2023-03-05,Limão,Shopping,12.73,500g,22
2023-03-05,Limão,Shopping,19.37,1kg,6
2023-03-05,Limão,Praia,3.82,Casquinha,28
2023-03-05,Limão,Praia,6.62,250g,23
2023-03-05,Limão,Praia,13.16,500g,20
2023-03-05,Limão,Praia,20.02,1kg,10
2023-03-05,Limão,Cidade,3.48,Casquinha,1
2023-03-05,Limão,Cidade,7.05,250g,8
2023-03-05,Limão,Cidade,11.89,500g,16
2023-03-05,Limão,Cidade,20.4,1kg,5
2023-03-05,Uva,Supermercado,3.68,Casquinha,15
2023-03-05,Uva,Supermercado,7.68,250g,13
2023-03-05,Uva,Supermercado,11.55,500g,4
2023-03-05,Uva,Supermercado,19.88,1kg,0
2023-03-05,Uva,Shopping,3.78,Casquinha,0
2023-03-05,Uva,Shopping,7.34,250g,14
2023-03-05,Uva,Shopping,12.01,500g,9
2023-03-05,Uva,Shopping,21.65,1kg,0
2023-03-05,Uva,Praia,3.74,Casquinha,0
2023-03-05,Uva,Praia,6.42,250g,24
2023-03-05,Uva,Praia,11.93,500g,2
2023-03-05,Uva,Praia,18.94,1kg,20
2023-03-05,Uva,Cidade,3.8,Casquinha,18
2023-03-05,Uva,Cidade,6.49,250g,20
2023-03-05,Uva,Cidade,11.15,500g,10
2023-03-05,Uva,Cidade,18.46,1kg,0
2023-03-12,Chocolate,Supermercado,3.74,Casquinha,59
2023-03-12,Chocolate,Supermercado,7.61,250g,26
2023-03-12,Chocolate,Supermercado,12.95,500g,32
2023-03-12,Chocolate,Supermercado,18.53,1kg,28
2023-03-12,Chocolate,Shopping,3.5,Casquinha,31
2023-03-12,Chocolate,Shopping,7.52,250g,33
2023-03-12,Chocolate,Shopping,10.93,500g,26
2023-03-12,Chocolate,Shopping,19.26,1kg,29
2023-03-12,Chocolate,Praia,3.65,Casquinha,64
2023-03-12,Chocolate,Praia,7.14,250g,25
2023-03-12,Chocolate,Praia,12.06,500g,31
2023-03-12,Chocolate,Praia,18.71,1kg,3
2023-03-12,Chocolate,Cidade,3.79,Casquinha,38
2023-03-12,Chocolate,Cidade,7.44,250g,51
2023-03-12,Chocolate,Cidade,11.88,500g,14
2023-03-12,Chocolate,Cidade,20.76,1kg,14
2023-03-12,Morango,Supermercado,3.49,Casquinha,31
2023-03-12,Morango,Supermercado,6.59,250g,6
2023-03-12,Morango,Supermercado,13.02,500g,43
2023-03-12,Morango,Supermercado,19.21,1kg,17
2023-03-12,Morango,Shopping,3.83,Casquinha,38
2023-03-12,Morango,Shopping,7.69,250g,6
2023-03-12,Morango,Shopping,12.91,500g,20
2023-03-12,Morango,Shopping,20.81,1kg,13
2023-03-12,Morango,Praia,3.3,Casquinha,24
2023-03-12,Morango,Praia,6.78,250g,20
2023-03-12,Morango,Praia,12.63,500g,19
2023-03-12,Morango,Praia,21.51,1kg,18
2023-03-12,Morango,Cidade,3.36,Casquinha,36
2023-03-12,Morango,Cidade,6.61,250g,9
2023-03-12,Morango,Cidade,11.42,500g,15
2023-03-12,Morango,Cidade,21.88,1kg,16
2023-03-12,Creme,Supermercado,3.79,Casquinha,31
2023-03-12,Creme,Supermercado,6.95,250g,0
2023-03-12,Creme,Supermercado,12.92,500g,4
2023-03-12,Creme,Supermercado,19.79,1kg,21
2023-03-12,Creme,Shopping,3.45,Casquinha,46
2023-03-12,Creme,Shopping,7.09,250g,19
2023-03-12,Creme,Shopping,10.97,500g,12
2023-03-12,Creme,Shopping,19.3,1kg,11
2023-03-12,Creme,Praia,3.8,Casquinha,37
2023-03-12,Creme,Praia,6.65,250g,22
2023-03-12,Creme,Praia,11.55,500g,32
2023-03-12,Creme,Praia,20.01,1kg,20
2023-03-12,Creme,Cidade,3.77,Casquinha,30
2023-03-12,Creme,Cidade,6.86,250g,18
2023-03-12,Creme,Cidade,12.8,500g,6
2023-03-12,Creme,Cidade,21.67,1kg,17
2023-03-12,Limão,Supermercado,3.32,Casquinha,28
2023-03-12,Limão,Supermercado,6.45,250g,9
2023-03-12,Limão,Supermercado,11.33,500g,24
2023-03-12,Limão,Supermercado,18.59,1kg,9
2023-03-12,Limão,Shopping,3.53,Casquinha,26
2023-03-12,Limão,Shopping,7.61,250g,17
2023-03-12,Limão,Shopping,12.68,500g,2
2023-03-12,Limão,Shopping,18.45,1kg,27
2023-03-12,Limão,Praia,3.65,Casquinha,25
2023-03-12,Limão,Praia,7.16,250g,14
2023-03-12,Limão,Praia,12.46,500g,18
2023-03-12,Limão,Praia,18.89,1kg,27
2023-03-12,Limão,Cidade,3.81,Casquinha,10
2023-03-12,Limão,Cidade,6.75,250g,22
2023-03-12,Limão,Cidade,13.01,500g,9
2023-03-12,Limão,Cidade,18.15,1kg,18
2023-03-12,Uva,Supermercado,3.18,Casquinha,22
2023-03-12,Uva,Supermercado,7.12,250g,0
2023-03-12,Uva,Supermercado,12.32,500g,5
2023-03-12,Uva,Supermercado,18.62,1kg,0
2023-03-12,Uva,Shopping,3.2,Casquinha,23
2023-03-12,Uva,Shopping,7.35,250g,13
2023-03-12,Uva,Shopping,12.76,500g,19
2023-03-12,Uva,Shopping,19.09,1kg,13
2023-03-12,Uva,Praia,3.85,Casquinha,11
2023-03-12,Uva,Praia,6.7,250g,6
2023-03-12,Uva,Praia,13.14,500g,13
2023-03-12,Uva,Praia,21.88,1kg,30
2023-03-12,Uva,Cidade,3.64,Casquinha,12
2023-03-12,Uva,Cidade,6.77,250g,13
2023-03-12,Uva,Cidade,12.85,500g,15
2023-03-12,Uva,Cidade,19.35,1kg,6
2023-03-19,Chocolate,Supermercado,3.65,Casquinha,65
2023-03-19,Chocolate,Supermercado,7.01,250g,26
2023-03-19,Chocolate,Supermercado,13.12,500g,13
2023-03-19,Chocolate,Supermercado,21.64,1kg,26
2023-03-19,Chocolate,Shopping,3.36,Casquinha,29
2023-03-19,Chocolate,Shopping,7.56,250g,24
2023-03-19,Chocolate,Shopping,11.49,500g,24
2023-03-19,Chocolate,Shopping,21.22,1kg,14
2023-03-19,Chocolate,Praia,3.25,Casquinha,52
2023-03-19,Chocolate,Praia,6.41,250g,37
2023-03-19,Chocolate,Praia,12.78,500g,48
2023-03-19,Chocolate,Praia,19.97,1kg,27
2023-03-19,Chocolate,Cidade,3.64,Casquinha,41
2023-03-19,Chocolate,Cidade,6.51,250g,24
2023-03-19,Chocolate,Cidade,12.78,500g,19
2023-03-19,Chocolate,Cidade,19.72,1kg,0
2023-03-19,Morango,Supermercado,3.69,Casquinha,49
2023-03-19,Morango,Supermercado,6.4,250g,24
2023-03-19,Morango,Supermercado,11.26,500g,26
2023-03-19,Morango,Supermercado,18.3,1kg,15
2023-03-19,Morango,Shopping,3.18,Casquinha,35
2023-03-19,Morango,Shopping,6.86,250g,12
2023-03-19,Morango,Shopping,12.78,500g,27
2023-03-19,Morango,Shopping,20.74,1kg,0
2023-03-19,Morango,Praia,3.24,Casquinha,40
2023-03-19,Morango,Praia,7.3,250g,34
2023-03-19,Morango,Praia,12.06,500g,29
2023-03-19,Morango,Praia,21.27,1kg,13
2023-03-19,Morango,Cidade,3.43,Casquinha,19
2023-03-19,Morango,Cidade,7.27,250g,30
2023-03-19,Morango,Cidade,11.54,500g,15
2023-03-19,Morango,Cidade,18.06,1kg,20
2023-03-19,Creme,Supermercado,3.34,Casquinha,28
2023-03-19,Creme,Supermercado,6.59,250g,6
2023-03-19,Creme,Supermercado,12.63,500g,24
2023-03-19,Creme,Supermercado,20.31,1kg,1
2023-03-19,Creme,Shopping,3.84,Casquinha,19
2023-03-19,Creme,Shopping,7.35,250g,31
2023-03-19,Creme,Shopping,13.1,500g,14
2023-03-19,Creme,Shopping,18.87,1kg,6
2023-03-19,Creme,Praia,3.54,Casquinha,58
2023-03-19,Creme,Praia,7.07,250g,13
2023-03-19,Creme,Praia,13.1,500g,31
2023-03-19,Creme,Praia,19.28,1kg,16
2023-03-19,Creme,Cidade,3.46,Casquinha,10
2023-03-19,Creme,Cidade,6.83,250g,17
2023-03-19,Creme,Cidade,12.24,500g,34
2023-03-19,Creme,Cidade,19.41,1kg,22
2023-03-19,Limão,Supermercado,3.37,Casquinha,11
2023-03-19,Limão,Supermercado,6.65,250g,17
2023-03-19,Limão,Supermercado,10.9,500g,11
2023-03-19,Limão,Supermercado,18.08,1kg,8
2023-03-19,Limão,Shopping,3.32,Casquinha,13
2023-03-19,Limão,Shopping,6.91,250g,15
2023-03-19,Limão,Shopping,12.99,500g,4
2023-03-19,Limão,Shopping,21.7,1kg,18
2023-03-19,Limão,Praia,3.38,Casquinha,24
2023-03-19,Limão,Praia,7.23,250g,28
2023-03-19,Limão,Praia,12.41,500g,8
2023-03-19,Limão,Praia,19.88,1kg,5
2023-03-19,Limão,Cidade,3.79,Casquinha,20
2023-03-19,Limão,Cidade,7.19,250g,8
2023-03-19,Limão,Cidade,12.45,500g,10
2023-03-19,Limão,Cidade,20.34,1kg,2
2023-03-19,Uva,Supermercado,3.2,Casquinha,17
2023-03-19,Uva,Supermercado,7.03,250g,1
2023-03-19,Uva,Supermercado,11.19,500g,16
2023-03-19,Uva,Supermercado,18.06,1kg,6
2023-03-19,Uva,Shopping,3.6,Casquinha,10
2023-03-19,Uva,Shopping,7.42,250g,0
2023-03-19,Uva,Shopping,11.48,500g,0
2023-03-19,Uva,Shopping,18.94,1kg,23
2023-03-19,Uva,Praia,3.51,Casquinha,21
2023-03-19,Uva,Praia,7.49,250g,16
2023-03-19,Uva,Praia,11.61,500g,3
2023-03-19,Uva,Praia,20.95,1kg,13
2023-03-19,Uva,Cidade,3.81,Casquinha,13
2023-03-19,Uva,Cidade,7.21,250g,7
2023-03-19,Uva,Cidade,12.48,500g,0
2023-03-19,Uva,Cidade,18.08,1kg,9
2023-03-26,Chocolate,Supermercado,3.7,Casquinha,60
2023-03-26,Chocolate,Supermercado,7.26,250g,43
2023-03-26,Chocolate,Supermercado,11.74,500g,33
2023-03-26,Chocolate,Supermercado,21.71,1kg,7
2023-03-26,Chocolate,Shopping,3.63,Casquinha,27
2023-03-26,Chocolate,Shopping,7.05,250g,34
2023-03-26,Chocolate,Shopping,12.15,500g,23
2023-03-26,Chocolate,Shopping,18.55,1kg,13
2023-03-26,Chocolate,Praia,3.59,Casquinha,45
2023-03-26,Chocolate,Praia,6.6,250g,16
2023-03-26,Chocolate,Praia,12.88,500g,34
2023-03-26,Chocolate,Praia,20.3,1kg,22
2023-03-26,Chocolate,Cidade,3.24,Casquinha,34
2023-03-26,Chocolate,Cidade,6.73,250g,46
2023-03-26,Chocolate,Cidade,11.17,500g,13
2023-03-26,Chocolate,Cidade,18.64,1kg,6
2023-03-26,Morango,Supermercado,3.51,Casquinha,33
2023-03-26,Morango,Supermercado,6.8,250g,29
2023-03-26,Morango,Supermercado,11.94,500g,33
2023-03-26,Morango,Supermercado,18.76,1kg,17
2023-03-26,Morango,Shopping,3.76,Casquinha,39
2023-03-26,Morango,Shopping,6.42,250g,31
2023-03-26,Morango,Shopping,10.85,500g,28
2023-03-26,Morango,Shopping,20.34,1kg,16
2023-03-26,Morango,Praia,3.3,Casquinha,44
2023-03-26,Morango,Praia,7.31,250g,24
2023-03-26,Morango,Praia,11.21,500g,23
2023-03-26,Morango,Praia,20.33,1kg,14
2023-03-26,Morango,Cidade,3.64,Casquinha,39
2023-03-26,Morango,Cidade,6.46,250g,37
2023-03-26,Morango,Cidade,12.44,500g,16
2023-03-26,Morango,Cidade,21.0,1kg,22
2023-03-26,Creme,Supermercado,3.75,Casquinha,16
2023-03-26,Creme,Supermercado,7.64,250g,28
2023-03-26,Creme,Supermercado,11.88,500g,7
2023-03-26,Creme,Supermercado,18.38,1kg,31
2023-03-26,Creme,Shopping,3.67,Casquinha,31
2023-03-26,Creme,Shopping,6.58,250g,26
2023-03-26,Creme,Shopping,12.46,500g,25
2023-03-26,Creme,Shopping,19.56,1kg,7
2023-03-26,Creme,Praia,3.16,Casquinha,33
2023-03-26,Creme,Praia,7.63,250g,1
2023-03-26,Creme,Praia,13.06,500g,14
2023-03-26,Creme,Praia,18.65,1kg,9
2023-03-26,Creme,Cidade,3.7,Casquinha,11
2023-03-26,Creme,Cidade,6.43,250g,22
2023-03-26,Creme,Cidade,11.66,500g,16
2023-03-26,Creme,Cidade,21.92,1kg,0
2023-03-26,Limão,Supermercado,3.24,Casquinha,27
2023-03-26,Limão,Supermercado,7.53,250g,13
2023-03-26,Limão,Supermercado,11.75,500g,6
2023-03-26,Limão,Supermercado,20.85,1kg,11
2023-03-26,Limão,Shopping,3.83,Casquinha,17
2023-03-26,Limão,Shopping,6.56,250g,45
2023-03-26,Limão,Shopping,12.32,500g,28
2023-03-26,Limão,Shopping,18.1,1kg,18
2023-03-26,Limão,Praia,3.53,Casquinha,11
2023-03-26,Limão,Praia,6.59,250g,22
2023-03-26,Limão,Praia,11.46,500g,22
2023-03-26,Limão,Praia,21.38,1kg,26
2023-03-26,Limão,Cidade,3.36,Casquinha,23
2023-03-26,Limão,Cidade,6.85,250g,18
2023-03-26,Limão,Cidade,11.03,500g,1
2023-03-26,Limão,Cidade,18.76,1kg,0
2023-03-26,Uva,Supermercado,3.71,Casquinha,4
2023-03-26,Uva,Supermercado,6.88,250g,0
2023-03-26,Uva,Supermercado,11.84,500g,9
2023-03-26,Uva,Supermercado,21.26,1kg,0
2023-03-26,Uva,Shopping,3.72,Casquinha,11
2023-03-26,Uva,Shopping,7.42,250g,9
2023-03-26,Uva,Shopping,11.09,500g,9
2023-03-26,Uva,Shopping,21.5,1kg,18
2023-03-26,Uva,Praia,3.84,Casquinha,32
2023-03-26,Uva,Praia,7.36,250g,27
2023-03-26,Uva,Praia,11.36,500g,14
2023-03-26,Uva,Praia,19.38,1kg,0
2023-03-26,Uva,Cidade,3.24,Casquinha,3
2023-03-26,Uva,Cidade,7.65,250g,0
2023-03-26,Uva,Cidade,12.48,500g,12
2023-03-26,Uva,Cidade,21.61,1kg,6
2023-04-02,Chocolate,Supermercado,3.51,Casquinha,40
2023-04-02,Chocolate,Supermercado,6.62,250g,38
2023-04-02,Chocolate,Supermercado,11.36,500g,24
2023-04-02,Chocolate,Supermercado,20.64,1kg,39
2023-04-02,Chocolate,Shopping,3.63,Casquinha,24
2023-04-02,Chocolate,Shopping,7.19,250g,28
2023-04-02,Chocolate,Shopping,12.13,500g,4
2023-04-02,Chocolate,Shopping,20.56,1kg,23
2023-04-02,Chocolate,Praia,3.73,Casquinha,36
2023-04-02,Chocolate,Praia,7.25,250g,38
2023-04-02,Chocolate,Praia,13.05,500g,21
2023-04-02,Chocolate,Praia,18.6,1kg,13
2023-04-02,Chocolate,Cidade,3.67,Casquinha,35
2023-04-02,Chocolate,Cidade,7.52,250g,28
2023-04-02,Chocolate,Cidade,12.14,500g,12
2023-04-02,Chocolate,Cidade,19.16,1kg,5
2023-04-02,Morango,Supermercado,3.47,Casquinha,40
2023-04-02,Morango,Supermercado,7.38,250g,5
2023-04-02,Morango,Supermercado,12.42,500g,22
2023-04-02,Morango,Supermercado,21.36,1kg,0
2023-04-02,Morango,Shopping,3.2,Casquinha,32
2023-04-02,Morango,Shopping,7.19,250g,14
2023-04-02,Morango,Shopping,11.31,500g,25
2023-04-02,Morango,Shopping,21.69,1kg,26
2023-04-02,Morango,Praia,3.27,Casquinha,39
2023-04-02,Morango,Praia,7.09,250g,31
2023-04-02,Morango,Praia,12.12,500g,34
2023-04-02,Morango,Praia,18.02,1kg,14
2023-04-02,Morango,Cidade,3.51,Casquinha,42
2023-04-02,Morango,Cidade,6.36,250g,16
2023-04-02,Morango,Cidade,12.8,500g,23
2023-04-02,Morango,Cidade,18.61,1kg,18
2023-04-02,Creme,Supermercado,3.59,Casquinha,30
2023-04-02,Creme,Supermercado,7.32,250g,37
2023-04-02,Creme,Supermercado,11.03,500g,0
2023-04-02,Creme,Supermercado,21.89,1kg,14
2023-04-02,Creme,Shopping,3.75,Casquinha,27
2023-04-02,Creme,Shopping,6.79,250g,19
2023-04-02,Creme,Shopping,12.96,500g,26
2023-04-02,Creme,Shopping,20.95,1kg,1
2023-04-02,Creme,Praia,3.16,Casquinha,48
2023-04-02,Creme,Praia,6.58,250g,26
2023-04-02,Creme,Praia,11.96,500g,8
2023-04-02,Creme,Praia,21.11,1kg,17
2023-04-02,Creme,Cidade,3.36,Casquinha,30
2023-04-02,Creme,Cidade,6.87,250g,5
2023-04-02,Creme,Cidade,13.01,500g,15
2023-04-02,Creme,Cidade,19.44,1kg,22
2023-04-02,Limão,Supermercado,3.38,Casquinha,24
2023-04-02,Limão,Supermercado,7.43,250g,0
2023-04-02,Limão,Supermercado,11.55,500g,10
2023-04-02,Limão,Supermercado,18.28,1kg,0
2023-04-02,Limão,Shopping,3.64,Casquinha,11
2023-04-02,Limão,Shopping,6.72,250g,49
2023-04-02,Limão,Shopping,12.97,500g,19
2023-04-02,Limão,Shopping,20.92,1kg,5
2023-04-02,Limão,Praia,3.22,Casquinha,30
2023-04-02,Limão,Praia,6.35,250g,27
2023-04-02,Limão,Praia,11.12,500g,28
2023-04-02,Limão,Praia,20.99,1kg,22
2023-04-02,Limão,Cidade,3.65,Casquinha,32
2023-04-02,Limão,Cidade,7.11,250g,22
2023-04-02,Limão,Cidade,11.43,500g,25
2023-04-02,Limão,Cidade,19.71,1kg,0
2023-04-02,Uva,Supermercado,3.17,Casquinha,15
2023-04-02,Uva,Supermercado,7.65,250g,4
2023-04-02,Uva,Supermercado,12.12,500g,0
2023-04-02,Uva,Supermercado,19.03,1kg,6
2023-04-02,Uva,Shopping,3.16,Casquinha,8
2023-04-02,Uva,Shopping,6.58,250g,0
2023-04-02,Uva,Shopping,11.01,500g,12
2023-04-02,Uva,Shopping,21.75,1kg,8
2023-04-02,Uva,Praia,3.58,Casquinha,20
2023-04-02,Uva,Praia,7.39,250g,4
2023-04-02,Uva,Praia,12.54,500g,0
2023-04-02,Uva,Praia,21.7,1kg,16
2023-04-02,Uva,Cidade,3.28,Casquinha,11
2023-04-02,Uva,Cidade,6.48,250g,16
2023-04-02,Uva,Cidade,12.78,500g,13
2023-04-02,Uva,Cidade,20.77,1kg,2
2023-04-09,Chocolate,Supermercado,3.62,Casquinha,36
2023-04-09,Chocolate,Supermercado,7.46,250g,28
2023-04-09,Chocolate,Supermercado,11.21,500g,37
2023-04-09,Chocolate,Supermercado,19.93,1kg,1
2023-04-09,Chocolate,Shopping,3.29,Casquinha,39
2023-04-09,Chocolate,Shopping,6.41,250g,17
2023-04-09,Chocolate,Shopping,12.25,500g,17
2023-04-09,Chocolate,Shopping,18.64,1kg,28
2023-04-09,Chocolate,Praia,3.27,Casquinha,51
2023-04-09,Chocolate,Praia,6.35,250g,46
2023-04-09,Chocolate,Praia,11.91,500g,34
2023-04-09,Chocolate,Praia,19.96,1kg,29
2023-04-09,Chocolate,Cidade,3.75,Casquinha,46
2023-04-09,Chocolate,Cidade,7.45,250g,37
2023-04-09,Chocolate,Cidade,12.11,500g,30
2023-04-09,Chocolate,Cidade,19.42,1kg,36
2023-04-09,Morango,Supermercado,3.55,Casquinha,31
2023-04-09,Morango,Supermercado,6.69,250g,8
2023-04-09,Morango,Supermercado,11.09,500g,28
2023-04-09,Morango,Supermercado,19.52,1kg,10
2023-04-09,Morango,Shopping,3.67,Casquinha,28
2023-04-09,Morango,Shopping,6.46,250g,10
2023-04-09,Morango,Shopping,11.13,500g,32
2023-04-09,Morango,Shopping,18.85,1kg,29
2023-04-09,Morango,Praia,3.48,Casquinha,39
2023-04-09,Morango,Praia,6.33,250g,32
2023-04-09,Morango,Praia,12.36,500g,17
2023-04-09,Morango,Praia,19.72,1kg,41
2023-04-09,Morango,Cidade,3.55,Casquinha,23
2023-04-09,Morango,Cidade,7.09,250g,29
2023-04-09,Morango,Cidade,11.12,500g,20
2023-04-09,Morango,Cidade,20.59,1kg,14
2023-04-09,Creme,Supermercado,3.56,Casquinha,31
2023-04-09,Creme,Supermercado,6.38,250g,7
2023-04-09,Creme,Supermercado,12.26,500g,35
2023-04-09,Creme,Supermercado,21.58,1kg,18
2023-04-09,Creme,Shopping,3.75,Casquinha,29
2023-04-09,Creme,Shopping,6.41,250g,24
2023-04-09,Creme,Shopping,10.92,500g,14
2023-04-09,Creme,Shopping,21.26,1kg,23
2023-04-09,Creme,Praia,3.37,Casquinha,49
2023-04-09,Creme,Praia,7.58,250g,15
2023-04-09,Creme,Praia,11.01,500g,22
2023-04-09,Creme,Praia,19.26,1kg,18
2023-04-09,Creme,Cidade,3.4,Casquinha,18
2023-04-09,Creme,Cidade,6.57,250g,19
2023-04-09,Creme,Cidade,12.83,500g,35
2023-04-09,Creme,Cidade,18.75,1kg,22
2023-04-09,Limão,Supermercado,3.73,Casquinha,21
2023-04-09,Limão,Supermercado,7.58,250g,26
2023-04-09,Limão,Supermercado,12.83,500g,21
2023-04-09,Limão,Supermercado,18.42,1kg,18
2023-04-09,Limão,Shopping,3.34,Casquinha,4
2023-04-09,Limão,Shopping,7.0,250g,18
2023-04-09,Limão,Shopping,11.33,500g,6
2023-04-09,Limão,Shopping,20.68,1kg,10
2023-04-09,Limão,Praia,3.6,Casquinha,32
2023-04-09,Limão,Praia,6.42,250g,10
